,id,Created at,Screen Name,Tweet Text
145,1321718136199094272,Thu Oct 29 07:38:54 +0000 2020,CryptogatS,"RT @TheGemClub: is no debate better for trump or biden

i really dont even know"
146,1321718135980990464,Thu Oct 29 07:38:54 +0000 2020,TommieNash4TN27,RT @DakotaS70328403: Did you vote for Donald Trump or George Washington?
147,1321718135897137154,Thu Oct 29 07:38:54 +0000 2020,RobertMeller,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
148,1321718135809024000,Thu Oct 29 07:38:54 +0000 2020,GoGoGoing,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
149,1321718135729303553,Thu Oct 29 07:38:54 +0000 2020,_lonesomeghosts,RT @eugenegu: @realDonaldTrump I mean you can literally see the dust from the ground blow into the air over everyone. Wonder what that does…
150,1321718135259598848,Thu Oct 29 07:38:54 +0000 2020,kimmy_is_real,RT @wikileaks: Obama has a history of tapping &amp; hacking his friends and rivals https://t.co/XbwyNSwTXg  #NSA #PRISM #Merkel #Sarkozy #BanKi…
151,1321718135171485697,Thu Oct 29 07:38:54 +0000 2020,nwseal11,"RT @StevenBeschloss: Just like Trump told Bob Woodward in February the virus is “deadly stuff,” you know he knows how dangerous and deadly…"
152,1321718133929857025,Thu Oct 29 07:38:54 +0000 2020,suzysayshi2u,RT @SafetyPinDaily: It Sure Seems Like the FBI Doesn't Want to Tell Trump that His Far-Right Supporters Are a Threat || By: Caleb Ecarma ht…
153,1321718133619597312,Thu Oct 29 07:38:54 +0000 2020,creativeblock_,"It’s in America’s national interest to have Nigel Farage blow smoke up Donald Trump’s arse.

Nigel Farage praises T… https://t.co/Hiu6IvOpVW"
154,1321718133476847616,Thu Oct 29 07:38:54 +0000 2020,skier_girl88,"Exactly to this @LateNightSeth team....

Trump and Brett Kavanaugh Telegraph Their Plan to Steal the Election: A ..… https://t.co/qn5G2r1rUe"
155,1321718132126351361,Thu Oct 29 07:38:53 +0000 2020,dragonfudge,"Trump isn’t an outlier in the political system, he’s the exposed cog in the machinery that is just one of many and… https://t.co/BsJPmnVSXG"
156,1321718131966967809,Thu Oct 29 07:38:53 +0000 2020,WashYourHands55,RT @TeamPelosi: At no point in 8 months that we’ve been under strain from this pandemic has Trump taken the #coronavirus seriously. Being a…
157,1321718131878817792,Thu Oct 29 07:38:53 +0000 2020,TJL12409846,@FoxNews You're not crying about being called  AOC on the cover of vanity magazine but you're bitchin when the Trum… https://t.co/s7OvvKiWnw
158,1321718131837050880,Thu Oct 29 07:38:53 +0000 2020,orangeorchards,Trump sowing seeds of upset with misinformation about Election Night vote counting https://t.co/eMY5ZUyIpN
159,1321718131572834304,Thu Oct 29 07:38:53 +0000 2020,iamantifa1,"@robinsue925 @CNN @CillizzaCNN If you think what Trump has been doing for the past four years is OK, I can't help y… https://t.co/1zjlfLNwfh"
160,1321718131274952704,Thu Oct 29 07:38:53 +0000 2020,MAKHENA019,@realDonaldTrump Arizona is locked down for Trump @john_danfulani
161,1321718131119681537,Thu Oct 29 07:38:53 +0000 2020,marketst0day,RT @thehill: Poll: Biden takes 5-point lead over Trump in Georgia https://t.co/k8g1eRdtE4 https://t.co/nZ1qLLEJfh
162,1321718129886662657,Thu Oct 29 07:38:53 +0000 2020,Mau122983390,RT @Acosta: This happens at just about every Trump rally. I’ve covered five presidential campaigns... long enough to know this isn’t normal…
163,1321718129341296640,Thu Oct 29 07:38:53 +0000 2020,SarahSm34949759,"RT @LaurieHosken: Forbes Estimates China Paid Trump At Least $5.4 Million Since He Took Office, Via Mysterious Trump To... via @forbes http…"
164,1321718129001746433,Thu Oct 29 07:38:52 +0000 2020,uglyrooster4U,"RT @thejtlewis: This guy lays out the case for re-electing Trump better than almost anyone....
 https://t.co/888vnFYKKk"
165,1321718127982383104,Thu Oct 29 07:38:52 +0000 2020,Bf99Floyd,"RT @JoeBiden: You can't make this up: Yesterday, the White House science office put out a statement listing ""ending the COVID-19 pandemic""…"
166,1321718127470632965,Thu Oct 29 07:38:52 +0000 2020,skrutsick,"I was a bit sleepy today, especially after getting six vials of blood taken, but it was F*ck Trump day. https://t.co/P88JtSLa6r"
167,1321718127453855744,Thu Oct 29 07:38:52 +0000 2020,rccmi,"RT @Ironhorse76: I've been asked to be a poll worker on Nov 3rd, but am feeling ambivalent. 

Living in hardcore Trump country, I don't kno…"
168,1321718127042928641,Thu Oct 29 07:38:52 +0000 2020,Alexis29933319,@kimberlykhalil3 @JoeBiden ...could and should have done better. Simple stuff like encourage everyone to wear mask… https://t.co/cj9ZSPoNnN
169,1321718126677905410,Thu Oct 29 07:38:52 +0000 2020,Bonnie_Wilcox,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
170,1321718126661181442,Thu Oct 29 07:38:52 +0000 2020,magsc28,"RT @ABC: ""He gets his photo op, and then he gets out.""

Joe Biden responds after many of Pres. Trump's supporters were stranded in near-fre…"
171,1321718126426365952,Thu Oct 29 07:38:52 +0000 2020,NatuElvisTowers,"RT @kelliekelly23: This is not about justice anymore it’s looting and anarchy...

🙏 @POTUS wins as he will end this.....

Retweet if you ar…"
172,1321718125797298176,Thu Oct 29 07:38:52 +0000 2020,DrewSauceEmUp,@voxdotcom @atrupar Trump 2020 - Biden https://t.co/xTFBZwrb61
173,1321718125625180160,Thu Oct 29 07:38:52 +0000 2020,stella105eric,RT @rickwtyler: Every Canadian I know cares more about Americans than Trump.
174,1321718124585144320,Thu Oct 29 07:38:51 +0000 2020,jebblehman,"RT @eilperin: BREAKING: President Trump is exempting Alaska's entire Tongass National Forest from the roadless rule, making more more than…"
175,1321718124555677697,Thu Oct 29 07:38:51 +0000 2020,dccc1055,"RT @AVindman: The Associated Press broke the story on my forthcoming book ""Here, Right Matters"" https://t.co/kbbJqlQgIE

Here's the publish…"
176,1321718124169830400,Thu Oct 29 07:38:51 +0000 2020,DJParticle,So it would seem the SCOTUS has decided they will *not* just simply hand the election over to Trump.  PA and NC are… https://t.co/MJvBpIrM4W
177,1321718123666395141,Thu Oct 29 07:38:51 +0000 2020,Jinetespectral,Trump and Brett Kavanaugh Telegraph Their Plan to Steal the Election: A ... https://t.co/L3OytuaOqj via @YouTube
178,1321718123305816064,Thu Oct 29 07:38:51 +0000 2020,_lonesomeghosts,RT @eugenegu: @realDonaldTrump So Joe Biden is acting responsibly during a pandemic by limiting the crowd and drawing circles to promote so…
179,1321718122999619584,Thu Oct 29 07:38:51 +0000 2020,120Lior,@davidchapman141 Trump Train VS Biden Bus
180,1321718122899013632,Thu Oct 29 07:38:51 +0000 2020,iluvleafs,"RT @Acosta: At Trump rally in Phoenix area, I was told by a supporter of the president to “get the hell out of our country.” Tell that to m…"
181,1321718121917521921,Thu Oct 29 07:38:51 +0000 2020,luisapersnik,RT @tribelaw: Justice Kennedy’s retirement in good health is looking curiouser and curiouser with every new Deutschebank revelation from th…
182,1321718121053458432,Thu Oct 29 07:38:51 +0000 2020,JASUSMC0311,"@DonaldJTrumpJr If you told me that I would get Covid if I went out to vote, I would gladly go. Voting for Presiden… https://t.co/lcYpw215Jz"
183,1321718120923295745,Thu Oct 29 07:38:51 +0000 2020,13phoenix1,"RT @sherrysez: Dr. Fauci has given up. Yes, given up.He won't ask for a national mask mandate because he has accepted it's hopeless. No, he…"
184,1321718120701063168,Thu Oct 29 07:38:50 +0000 2020,lasvegasmatty,"@News3LV This dude basically sat out the Trump years, when his voice might have been useful.  And now he wants our attention again?"
185,1321718120340463616,Thu Oct 29 07:38:50 +0000 2020,christinaa_mar,"RT @sissyroxx: Biden: 525 kids won't be reunited with their parents.
Trump: Good

Retweet the hell out of this!"
186,1321718120332013568,Thu Oct 29 07:38:50 +0000 2020,loftyevans2017,"The Trump years have been cataclysmic....rudderless and disgraceful. 
I personally cannot wait for Biden to become… https://t.co/XRxhRBIMxX"
187,1321718120202051585,Thu Oct 29 07:38:50 +0000 2020,LWaleedah,"RT @timexfabrics: Plain Tees : N1,500
Adire Tees : N3,500
Short : N4,000/N5,000
Long sleeves : N3,000
Oversized Tees : N2,500
Baseball cap…"
188,1321718119455465472,Thu Oct 29 07:38:50 +0000 2020,LyleRugby,"RT @RitaMacMom: ""What Trump ultimately delivered is what all Republican presidents have delivered since Ronald Reagan: bubbly new wealth fo…"
189,1321718119338004481,Thu Oct 29 07:38:50 +0000 2020,AlmeidaQuill325,"RT @funder: Trump’s negligence killed people.

Vote Biden."
190,1321718119266734081,Thu Oct 29 07:38:50 +0000 2020,EvanHermanos,@kirstiealley Its delusional to say “you libs” when anyone with a brain should understand that China could have bee… https://t.co/sGDWsAbzn7
191,1321718117328998400,Thu Oct 29 07:38:50 +0000 2020,Jstewartresist,"RT @RWTrollPatrol: @TuckerCarlson As an Evangelical, Julie knows there are ""biblical grounds for giving people a second chance."" But after…"
192,1321718116972404737,Thu Oct 29 07:38:50 +0000 2020,JennaLuche,so pathetic and funny...Trump at a job interview https://t.co/nGYk3g9R1J
193,1321718116481720321,Thu Oct 29 07:38:49 +0000 2020,Hiraali96,RT @SenFeinstein: The Trump administration’s decision to open up the Tongass National Forest to logging and development isn’t based in scie…
194,1321718116464865280,Thu Oct 29 07:38:49 +0000 2020,Kymckinle1848,RT @thehill: Trump campaign event use of Marine Corps helicopter to hover over crowd of supporters raises ethics questions https://t.co/iEA…
195,1321718116376666112,Thu Oct 29 07:38:49 +0000 2020,kaloshilo,RT @thehill: Poll: Biden takes 5-point lead over Trump in Georgia https://t.co/k8g1eRdtE4 https://t.co/nZ1qLLEJfh
196,1321718115688980481,Thu Oct 29 07:38:49 +0000 2020,vzo1976,RT @DrEricDing: BREAKING—White House insider sources admit Scott Atlas and Trump WH has been pursuing “herd immunity” all along—and “attemp…
197,1321718115441516545,Thu Oct 29 07:38:49 +0000 2020,PrimeXvii,RT @BernieSanders: It is not an exaggeration to say the future of our planet is at stake in this election. We simply cannot afford four mor…
198,1321718115173126144,Thu Oct 29 07:38:49 +0000 2020,bndsnoopy61,"RT @kylegriffin1: Trump let Martha McSally speak for one minute. This is how he addressed her:

""Martha, just come up fast. Fast. Fast. Com…"
199,1321718115034648583,Thu Oct 29 07:38:49 +0000 2020,buttstuff666420,"I left for work early so I could paint over 5 trump signs o saw on my way home yesterday. 

Someone already ripped… https://t.co/sL5GU34UbA"
200,1321718114644455425,Thu Oct 29 07:38:49 +0000 2020,jxrdxnmxx,"RT @SenSanders: If Trump could get $287 million of his debt canceled for his bogus real estate deals, please don't tell me we can't cancel…"
201,1321718114560606209,Thu Oct 29 07:38:49 +0000 2020,BigV2011WCE,@Jen2310 The loophole in the Electoral College explained. America may end up with a Trump/Harris Administration https://t.co/WP9B8vH7SW
202,1321718113554059270,Thu Oct 29 07:38:49 +0000 2020,vaporubjunkie,RT @davidchapman141: Trafalgar Polls thus far has Trump at 295 electoral votes.
203,1321718113348521984,Thu Oct 29 07:38:49 +0000 2020,MichleHaudebou1,"Trump is pocketing money from Republican donors, from GOP functions, and from your taxes https://t.co/Xnhapu1hTb"
204,1321718111842627584,Thu Oct 29 07:38:48 +0000 2020,ChantellDawnSny,"RT @LifeNewsHQ: Latino voters like Reymundo Torres of AZ are why Trump will win.

""The thing that attracted me and keeps me tied to him is…"
205,1321718111519866881,Thu Oct 29 07:38:48 +0000 2020,MIAgiveKISSES,"RT @MIAgiveKISSES: #POTUS, donald j trump SHOULD COME WITH A ‘WARNING LABEL🏷’ SUPPORT AT YOUR OWN HEALTH RISK! SIDE EFFECTS: DEATH💀, JAIL,…"
206,1321718110164983808,Thu Oct 29 07:38:48 +0000 2020,jellyb1223,"RT @viet_t_nguyen: Stephen Miller has a bunch of executive orders waiting, too scary to be used BEFORE an election but not after: eliminate…"
207,1321718109972140032,Thu Oct 29 07:38:48 +0000 2020,DreadPROBERTS1,@OldBabyDave @EricofOC @CNNPolitics Biden first.  Trump was already investigated for three years.  We should also i… https://t.co/gp8P1w6D6Y
208,1321718109703610368,Thu Oct 29 07:38:48 +0000 2020,PenPenGra,RT @JackPosobiec: Trump Phoenix 2016 and Trump Phoenix 2020 https://t.co/0gZvvEkq81
209,1321718109372231680,Thu Oct 29 07:38:48 +0000 2020,beth4hope,"RT @acnewsitics: Hey Omaha stranded Trump supporters, It was only cold because of all the thermometers!"
210,1321718109238034432,Thu Oct 29 07:38:48 +0000 2020,zoravik,RT @MariManoogian: President Trump and his family's personal business dealings in Turkey and Azerbaijan belie this feeble attempt to court…
211,1321718109053493250,Thu Oct 29 07:38:48 +0000 2020,IshaanFederer20,RT @JoeBiden: It’s simple: Donald Trump thinks health care is a privilege. I think it is your right.
212,1321718108604739586,Thu Oct 29 07:38:48 +0000 2020,TrUnderdog,"RT @OcrazioCornPop: 🇺🇸 #WalkAway ""My 92 year old dad, who is a registered Democrat, voted for Trump!"" - L. https://t.co/1bB9wipsqr"
213,1321718107400998913,Thu Oct 29 07:38:47 +0000 2020,raulgar131,RT @BernMroz: Returning my mail in ballot unopened at the poll. Then I'll use the machine to proudly vote for a real President Joe Biden wh…
214,1321718107384274945,Thu Oct 29 07:38:47 +0000 2020,Montice43189380,"Three More Democrat Governors Promise Not to Trust Trump Vaccine https://t.co/PGL8JKclTI via @BreitbartNews 

This pact is unconstitutional."
215,1321718106838872064,Thu Oct 29 07:38:47 +0000 2020,5drinkMax,RT @blaireerskine: Woman stranded at MAGA rally in Omaha says Trump wanted to teach them a lesson https://t.co/SvqYw5MnOZ
216,1321718106549555202,Thu Oct 29 07:38:47 +0000 2020,catiejeno,RT @SethAbramson: As good an ad about Trump as I've seen. I hope you'll retweet it. https://t.co/G5e5L0HyRu
217,1321718106176315393,Thu Oct 29 07:38:47 +0000 2020,green4chilterns,"RT @ProjectLincoln: The bigger the vote, the harder it will be for Trump to declare the election fraudulent. 

Vote."
218,1321718105928802304,Thu Oct 29 07:38:47 +0000 2020,twodogs007,"RT @JohnBrennan: Mike Pence has supported, enabled, excused, &amp; ignored Trump’s incompetence, lies, &amp; narcissism over the last 4 years.

He…"
219,1321718105672994816,Thu Oct 29 07:38:47 +0000 2020,BL_St1,"RT @AngelliAngelo: @justinjm1 Racism fuels much of the support for Trump. Just a ballpark: 50% racism, 50% Rich people who think they shoul…"
220,1321718105484206082,Thu Oct 29 07:38:47 +0000 2020,newbnin,"RT @AnIllicitWriter: Here are 10 things you need to know about Donald Trump's tax dodging:
https://t.co/YBCdQ7WdAz"
221,1321718105270267905,Thu Oct 29 07:38:47 +0000 2020,SteelPacker,"RT @OANN: President Trump will deliver remarks at a 'Make America Great Again' rally in Fayetteville, N.C. on Thursday, October 29th.
Tune…"
222,1321718103726764033,Thu Oct 29 07:38:46 +0000 2020,regulrsizebhris,RT @veros_broke: Trump fans over here like 'We waited in the blistering cold for you' https://t.co/L3hCe8SHJB
223,1321718103349362689,Thu Oct 29 07:38:46 +0000 2020,kbscribe,RT @amyklobuchar: Bernie &amp; I issued a joint statement on this today. 22 states allow for ballots to be postmarked by Election Day &amp; counted…
224,1321718102334341120,Thu Oct 29 07:38:46 +0000 2020,Liza6712,"RT @thejtlewis: This guy lays out the case for re-electing Trump better than almost anyone....
 https://t.co/888vnFYKKk"
225,1321718101407195136,Thu Oct 29 07:38:46 +0000 2020,Alejandnm,RT @hugolowell: House Speaker Nancy Pelosi pushes back on MSNBC at Trump comments that election results should come on election night: “For…
226,1321718101239541760,Thu Oct 29 07:38:46 +0000 2020,WiegmanRoy,RT @chipfranklin: Who agrees Trump should be the first US president in history to be jailed immediately after leaving the Oval Office? ✋
227,1321718101201866752,Thu Oct 29 07:38:46 +0000 2020,allanschlegel1,It is what it is Trump is honored by Jack Nicklaus endorsement on Twitter. https://t.co/n3I6vWNaMI
228,1321718100929126400,Thu Oct 29 07:38:46 +0000 2020,patriotsam556,"@Matthew_4_Trump @Greg36158520 Also using the 2A’s true purpose, which makes a lot of people uncomfortable but it’s… https://t.co/cv6uMgFrcu"
229,1321718099515592704,Thu Oct 29 07:38:45 +0000 2020,cpateltweet,"RT @kylegriffin1: Breaking: New NYT tax report.

Trump's federal income tax records show for the first time that, since 2010, Deutsche Bank…"
230,1321718099511439360,Thu Oct 29 07:38:45 +0000 2020,JillyJacobson,Jared Kushner bragged in April that Trump was taking the country 'back from the doctors' - CNNPolitics. SO ARROGANT… https://t.co/kBFl5hCTQF
231,1321718099339407360,Thu Oct 29 07:38:45 +0000 2020,StayTheCourse7,"RT @JackPosobiec: The FBI says the Gov. Whitmer kidnap plotter also wanted to hang President Trump
https://t.co/mPaX6o1AN5"
232,1321718098362290176,Thu Oct 29 07:38:45 +0000 2020,DanFegan,@Iromg @realDonaldTrump Mike do you back Trump?
233,1321718097972203521,Thu Oct 29 07:38:45 +0000 2020,kat19477,"RT @jaketapper: New CNN national poll; interviews conducted October 23-26, 2020 by telephone with 1,005 adult Americans, including 886 like…"
234,1321718097879855105,Thu Oct 29 07:38:45 +0000 2020,tida_hup,"RT @RexChapman: This is Jessica Denson. 

A lifelong republican.

She was Trump's 2016 Lead Staffer for Hispanic engagement – now she's spe…"
235,1321718097590554624,Thu Oct 29 07:38:45 +0000 2020,shazaibtanveer4,RT @greggagliardi: Been looking forward to #Debates2020 for a while... What’s the over/under on minutes it will take for Trump to get defen…
236,1321718096780996609,Thu Oct 29 07:38:45 +0000 2020,MattRGCameron,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
237,1321718095438905346,Thu Oct 29 07:38:44 +0000 2020,jlipa,RT @jroon58: @ByronYork The fact that the NYT was willing to mischaracterize the source of the anonymous op ed illustrates why the public s…
238,1321718094646153216,Thu Oct 29 07:38:44 +0000 2020,DesignsRosaron,"@L1980David @DailyMail @MailOnline No, we're laughing at both of them and you. Bye bye Trump"
239,1321718094629376000,Thu Oct 29 07:38:44 +0000 2020,AlstonTara,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
240,1321718094553821185,Thu Oct 29 07:38:44 +0000 2020,JBG43,"Trump 2020
Going shopping.Class Action Lawsuit against FaceBook, Google, Twitter and Youtube.#MSM https://t.co/Hbk3RVEsmk"
241,1321718093182308353,Thu Oct 29 07:38:44 +0000 2020,glassrx1,"RT @ProjectLincoln: The bigger the vote, the harder it will be for Trump to declare the election fraudulent. 

Vote."
242,1321718093148647425,Thu Oct 29 07:38:44 +0000 2020,AndrewS49325388,@TigerWoods @Dodgers Just like Jack Nicklaus endorsing President Donald J. Trump !
243,1321718092922265605,Thu Oct 29 07:38:44 +0000 2020,ia_diego,"CNN: At a campaign rally in Arizona, President Trump started mocking what he claimed are the mask requirements in C… https://t.co/1e1tdCdhtl"
244,1321718092356091904,Thu Oct 29 07:38:44 +0000 2020,deeznuts_dunkin,@CarolineSUSPEN @CapitalismGhost @spacetimeltd People think biden is better than trump bc the media likes him and h… https://t.co/pku1bnrBbv
245,1321718092339290113,Thu Oct 29 07:38:44 +0000 2020,mini_007,"RT @kylegriffin1: New NYT reporting on an important connection:

For Trump's Chicago skyscraper project, Trump assured Deutsche Bank offici…"
246,1321718092179931137,Thu Oct 29 07:38:44 +0000 2020,gaynews365,"Pete Buttgieg Outsmarts MAGA Heckler, Keeps Foot on Trump's Neck https://t.co/NNC0egDMUH"
247,1321718091928244224,Thu Oct 29 07:38:44 +0000 2020,TapasMustBeFree,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
248,1321718091802382336,Thu Oct 29 07:38:44 +0000 2020,DieulorK,@vrjrdgstknng @AngelaBelcamino You guys need a miracle for JOE Biden To win. Don't trust the medias in order To not… https://t.co/JJY8FwulwK
249,1321718091395571712,Thu Oct 29 07:38:43 +0000 2020,VideSulizan,"RT @SenSanders: 2019 monthly cost of:

Humira for Arthritis:
United States: $3,400
Canada: $1,200
Norway: $900

Januvia for Diabetes:
Unite…"
250,1321718091206844418,Thu Oct 29 07:38:43 +0000 2020,BeimJoshua,@Nijland_Richard @BadwithW @Chrisnewsom4 @Marpen1980 @kcfan007 @_MoonLighter @TuckerCarlson @realDonaldTrump Trump… https://t.co/6ofQ5fC3IH
251,1321718091081043969,Thu Oct 29 07:38:43 +0000 2020,RYonush,"RT @mmpadellan: BREAKING: Tucker Carlson's very important documents were found by trump's friend from Paris, Jim, who was on his way to del…"
252,1321718090875523072,Thu Oct 29 07:38:43 +0000 2020,SamanthaPepys,"RT @gregolear: What's this? The felon Roger Stone &amp; Farage, out to dinner in August of 2016?

Brexit and Trump: same op, different country."
253,1321718090837667846,Thu Oct 29 07:38:43 +0000 2020,No_pedos_left,"@HernanSalced @realannapaulina @realDonaldTrump @FlaDems Hi, Florida resident here, trump will win Florida by a lan… https://t.co/u21JfVXsTl"
254,1321718090816774145,Thu Oct 29 07:38:43 +0000 2020,gaynews365,"Trump Supporter Yells N-Word, Then Confesses To Murdering Husband Of 54 Years In June: WATCH https://t.co/hkh3bqexii"
255,1321718090627887105,Thu Oct 29 07:38:43 +0000 2020,chargrille,"RT @revrrlewis: so a former lobbyist and former rick santorum comms staffer, with a bunch of opinion bylines in fox news and the daily call…"
256,1321718088807653377,Thu Oct 29 07:38:43 +0000 2020,gaynews365,Obama protections the Trump administration has rescinded (or hopes to)Obama protections the Trump administration ha… https://t.co/p0mrepuAyE
257,1321718088602128386,Thu Oct 29 07:38:43 +0000 2020,podiebruce,RT @stella_immanuel: At the Houston Trump victory HQ telethon for Trump. Christains go vote and vote on information not sentiment. As far a…
258,1321718088501469185,Thu Oct 29 07:38:43 +0000 2020,PrimeXvii,"RT @JoeBiden: I believe in science.

Donald Trump doesn't.

It's that simple, folks."
259,1321718088165859328,Thu Oct 29 07:38:43 +0000 2020,ChantellDawnSny,RT @LifeNewsHQ: Numerous polls are showing President Trump doing better among Latinos in 2020 than he did in 2016. If that holds upon Elect…
260,1321718088107085825,Thu Oct 29 07:38:43 +0000 2020,crisimintz,RT @MeidasTouch: Just Jared Kushner on Tape confessing that they did a hostile takeover of the GOP and turned it into a Trump cult https://…
261,1321718088044290053,Thu Oct 29 07:38:43 +0000 2020,moodyoldblue,"RT @OxfordDiplomat: America, please don’t think this is the United Kingdom endorsing Donald Trump. It isn’t. The whole world hates him. And…"
262,1321718087675219969,Thu Oct 29 07:38:43 +0000 2020,journallnews,"The states to watch as Trump, Biden continue final campaign stretch l GMA https://t.co/An9keOJ2Il"
263,1321718087465398272,Thu Oct 29 07:38:43 +0000 2020,1Paloooza,#Biden supporters should stop drinking the media kool-aid. Do your own research. Biden is the real racist.....not T… https://t.co/8iFXyR3nle
264,1321718087159291904,Thu Oct 29 07:38:42 +0000 2020,tiresias1960,"RT @Acosta: At Trump rally in Phoenix area, I was told by a supporter of the president to “get the hell out of our country.” Tell that to m…"
265,1321718086701969408,Thu Oct 29 07:38:42 +0000 2020,stella105eric,RT @thehill: Poll: Biden takes 5-point lead over Trump in Georgia https://t.co/k8g1eRdtE4 https://t.co/nZ1qLLEJfh
266,1321718086593060864,Thu Oct 29 07:38:42 +0000 2020,ia_diego,"CNN: ""President Donald Trump has employed a series of dubious reelection strategies, but none have been more befudd… https://t.co/6rINDaIuio"
267,1321718084986720256,Thu Oct 29 07:38:42 +0000 2020,gaynews365,"Ricky Martin Calls Latinos for Trump Scary, Will Vote for Biden https://t.co/8ADyPj5j56"
268,1321718084814733312,Thu Oct 29 07:38:42 +0000 2020,CherylBatchelo3,"RT @kylegriffin1: New NYT reporting on an important connection:

For Trump's Chicago skyscraper project, Trump assured Deutsche Bank offici…"
269,1321718084269416448,Thu Oct 29 07:38:42 +0000 2020,ProjectedPaul,"RT @nytopinion: According to @CharlesMBlow, we are now entering the homestretch of this presidency. ""Voters will finally have a say in whet…"
270,1321718083812167680,Thu Oct 29 07:38:42 +0000 2020,ShyMoe2,@EvansAG7 @MCrazycanuck @jacknicklaus the president is racist af. That's why rednecks all support him and the only… https://t.co/jKJsNfvuJA
271,1321718083766157312,Thu Oct 29 07:38:42 +0000 2020,obx_girlinpa,"RT @KamalaHarris: Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Co…"
272,1321718083699019776,Thu Oct 29 07:38:42 +0000 2020,OneVoice1111,"RT @duty2warn: Trump, as he leaves Iowa, says that he may never have to come back there again if he doesn't win the state, and then adds fo…"
273,1321718083384414208,Thu Oct 29 07:38:42 +0000 2020,JJDJR56157896,@realDonaldTrump Trump is jealous of news covering a world wide pandemic.  You just can't get much worse as a narcissist.
274,1321718083329949696,Thu Oct 29 07:38:42 +0000 2020,thebadseed2,@AynRandPaulRyan @CarolynYoung64 Is that a Trump campaign video or a Biden campaign video?
275,1321718082222624768,Thu Oct 29 07:38:41 +0000 2020,PazUtzin,"RT @davidhogg111: March for Our Lives Activists Urge Young Americans to Vote  

“Now Hogg believes young voters will be the ones to decide…"
276,1321718081975017472,Thu Oct 29 07:38:41 +0000 2020,SandraSearle,"RT @vanbadham: The first thing I’m going to do when Trump leaves office is block him on Twitter. I’d encourage others to do the same, if ju…"
277,1321718081769689088,Thu Oct 29 07:38:41 +0000 2020,Paul68958640,@skynews @KayBurley Trump and Farage. Let's call it what it is - Fascism.
278,1321718081706668032,Thu Oct 29 07:38:41 +0000 2020,IceManNYR,"RT @BillKristol: I have no sympathy for Martha McSally--but Trump really is, to use the technical term, a sexist pig. https://t.co/dORP6J7F…"
279,1321718080943382528,Thu Oct 29 07:38:41 +0000 2020,Hobbit78789,@sunishername @niceguyLevi @travis6284 @w_terrence He wanted close the borders earlier than came the dems no it's a… https://t.co/HwuqEy4u9I
280,1321718080779767808,Thu Oct 29 07:38:41 +0000 2020,hillughree,RT @melaniexare: I will never understand how there’s people that know and have DACA recipients as family and will still continue to support…
281,1321718080372760577,Thu Oct 29 07:38:41 +0000 2020,jazmasigan_2,"RT @AFP: Trump, Biden battle for Florida on same day as presidential race nears the end

https://t.co/WBxs43W5J0 https://t.co/GUf7joCrbx"
282,1321718080192581634,Thu Oct 29 07:38:41 +0000 2020,CharleneMGiles,"RT @MeidasTouch: We need 3,000 retweets on this by 11 AM Thursday: we are only 24.8K followers away from hitting HALF A MILLION FOLLOWERS.…"
283,1321718079554924544,Thu Oct 29 07:38:41 +0000 2020,johnscalhoun,RT @bryanbehar: Anyone see Trump thoroughly humiliate Martha McSally? Odd way of wooing Arizona suburban women. Or any women. Or anyone.
284,1321718079534059522,Thu Oct 29 07:38:41 +0000 2020,KCO59965009,"RT @OxfordDiplomat: America, please don’t think this is the United Kingdom endorsing Donald Trump. It isn’t. The whole world hates him. And…"
285,1321718079169138688,Thu Oct 29 07:38:41 +0000 2020,Chasmanthium,"RT @cirian75: To #America 

If you want to remove Trump

You need to vote, #Biden needs 340 electoral college points, not the 270 minimum,…"
286,1321718078846230533,Thu Oct 29 07:38:40 +0000 2020,BRXBIS,RT @Number10cat: Nigel Farage gave a campaign speech at a Trump rally tonight. He’ll be furious with himself when he finds out. https://t.c…
287,1321718078187720704,Thu Oct 29 07:38:40 +0000 2020,KingChioms,"RT @JSAkintunde: It's the third time the Trump administration has opposed Nigerian candidates for int'l appointments. 

First it was Dr. Mu…"
288,1321718078045102080,Thu Oct 29 07:38:40 +0000 2020,silentscyther,RT @Jennyflower: Please let this be so. If Trump is brought down then I think it might be the beginning of the end of this nightmare.
289,1321718076396756993,Thu Oct 29 07:38:40 +0000 2020,gaynews365,"Trump Fanatic Threatens Biden Supporter To Vote For Trump: ‘We Know Who You Are, We Got Your Plates’ https://t.co/uv93PlSvWb"
290,1321718076233056256,Thu Oct 29 07:38:40 +0000 2020,patmore_kate,"RT @JohnJHarwood: new  CNN likely-voter national poll:

Biden 54%
Trump 42%"
